epoch,hours
0,0.0
100,0.32010823836142216
200,0.6405398207425215
300,0.9738466871521526
400,1.2643795712884554
500,1.6373919681243607
600,1.9379405388523294
700,2.3123733763476895
800,2.669955463335255
900,2.989358914534621
1000,3.3130798096115517
1100,3.6394189245934045
1200,4.153162526535814
1300,4.396854367339547
1400,4.779572884147233
1500,4.993659093232764
1600,5.5083018363934695
1700,5.711166086490449
1800,6.126204718012252
1900,6.622101698227752
2000,6.965810764923306
